,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,logged_in,count,srv_count,Class
11510,0,tcp,private,REJ,0,0,0,0,0,212,9,dos
11511,0,tcp,http,SF,201,1856,0,0,1,25,25,normal
11512,0,icmp,ecr_i,SF,1032,0,0,0,0,510,510,dos
11513,4,tcp,pop_3,SF,31,93,0,0,1,1,1,r2l
11514,7302,tcp,telnet,SF,0,44,0,0,0,1,1,dos
11515,0,tcp,private,REJ,0,0,0,0,0,113,10,dos
11516,0,tcp,other,REJ,0,0,0,0,0,431,1,probe
11517,0,tcp,http,SF,238,990,0,0,1,5,5,normal
11518,0,tcp,http,SF,204,312,0,0,1,34,34,normal
11519,0,tcp,private,REJ,0,0,0,0,0,136,10,dos
11520,0,tcp,private,REJ,0,0,0,0,0,116,18,dos
11521,0,tcp,private,REJ,0,0,0,0,0,103,7,dos
11522,0,tcp,http,SF,258,181,0,0,1,3,3,normal
11523,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11524,0,tcp,http,SF,218,241,0,0,1,3,7,normal
11525,0,udp,domain_u,SF,43,132,0,0,0,67,147,normal
11526,0,udp,private,SF,55,57,0,0,0,508,508,normal
11527,1,tcp,imap4,RSTO,0,44,0,0,0,2,5,probe
11528,0,udp,other,SF,1,1,0,0,0,35,1,probe
11529,0,tcp,ftp_data,SF,641,0,0,0,0,2,2,normal
11530,0,tcp,ftp_data,SF,12,0,0,0,0,2,2,r2l
11531,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
11532,0,tcp,http,SF,238,579,0,0,1,7,7,normal
11533,1,tcp,smtp,SF,2599,293,0,0,1,2,2,dos
11534,0,tcp,http,SF,316,2004,0,0,1,4,6,normal
11535,0,tcp,finger,SF,6,136,0,0,0,1,1,normal
11536,0,udp,other,SF,1,1,0,0,0,271,1,probe
11537,0,tcp,http,SF,337,286,0,0,1,2,2,normal
11538,0,tcp,http,SF,200,648,0,0,1,48,48,normal
11539,0,tcp,http,REJ,0,0,0,0,0,58,19,dos
11540,0,tcp,http,SF,262,5480,0,0,1,3,7,normal
11541,0,udp,other,SF,1,0,0,0,0,150,6,normal
11542,0,tcp,private,S0,0,0,0,0,0,163,17,dos
11543,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11544,0,icmp,ecr_i,SF,1032,0,0,0,0,511,511,dos
11545,0,tcp,imap4,RSTO,0,44,0,0,0,2,2,probe
11546,0,udp,private,SF,46,0,0,0,0,1,1,r2l
11547,0,tcp,telnet,RSTO,0,15,0,0,0,1,20,probe
11548,0,tcp,http,SF,203,2774,0,0,1,22,37,normal
11549,0,icmp,ecr_i,SF,1008,0,0,0,0,269,269,dos
11550,0,tcp,http,SF,321,27703,0,0,1,1,1,normal
11551,0,tcp,http,SF,312,3278,0,0,1,12,17,normal
11552,0,udp,domain_u,SF,36,0,0,0,0,5,31,normal
11553,0,tcp,http,SF,260,1316,0,0,1,1,1,normal
11554,0,tcp,http,SF,303,3961,0,0,1,5,5,normal
11555,0,icmp,ecr_i,SF,1008,0,0,0,0,348,348,dos
11556,0,tcp,private,S0,0,0,0,0,0,150,8,dos
11557,0,tcp,http,SF,299,1380,0,0,1,3,21,normal
11558,0,icmp,eco_i,SF,30,0,0,0,0,5,1,normal
11559,118,tcp,http,SF,206,292,0,0,1,4,4,normal
11560,0,tcp,private,REJ,0,0,0,0,0,96,10,dos
11561,282,tcp,ftp,SF,158,595,0,0,1,1,1,r2l
11562,0,tcp,http,SF,235,501,0,0,1,7,7,normal
11563,0,tcp,http,SF,303,2134,0,0,1,5,5,normal
11564,8032,tcp,telnet,SF,0,44,0,0,0,1,1,dos
11565,0,tcp,private,REJ,0,0,0,0,0,293,12,dos
11566,0,tcp,http,SF,245,301,0,0,1,3,3,normal
11567,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11568,0,tcp,http,S0,0,0,0,0,0,12,12,dos
11569,2,tcp,telnet,SF,74,114,0,0,0,457,1,probe
11570,0,tcp,private,S0,0,0,0,0,0,293,17,dos
11571,0,tcp,http,SF,359,771,0,0,1,5,5,normal
11572,0,tcp,http,SF,335,2296,0,0,1,9,12,normal
11573,0,tcp,ftp_data,SF,2209,0,0,0,0,1,1,u2r
11574,3,tcp,telnet,SF,0,48,0,0,0,4,13,probe
11575,0,tcp,http,SF,54540,8314,0,0,1,4,4,dos
11576,0,tcp,netbios_ns,REJ,0,0,0,0,0,198,19,dos
11577,0,tcp,private,REJ,0,0,0,0,0,245,19,dos
11578,0,tcp,private,REJ,0,0,0,0,0,144,16,dos
11579,4,tcp,pop_3,SF,32,93,0,0,1,2,1,r2l
11580,0,udp,other,SF,1,1,0,0,0,231,1,probe
11581,0,tcp,ftp_data,SF,192,0,0,0,0,1,1,normal
11582,0,tcp,http,SF,246,285,0,0,1,7,8,normal
11583,0,tcp,ftp_data,SF,93238,0,0,0,0,15,15,normal
11584,0,tcp,http,SF,54540,8314,0,0,1,4,21,dos
11585,2064,tcp,http,RSTR,55744,0,0,0,1,13,13,dos
11586,23,tcp,ftp,SF,286,903,0,0,1,1,1,normal
11587,0,tcp,telnet,SF,123,174,0,0,0,1,1,r2l
11588,0,udp,other,SF,1,1,0,0,0,291,1,probe
11589,0,tcp,http,SF,275,2055,0,0,1,4,5,normal
11590,2065,tcp,http,RSTR,56504,0,0,0,1,8,8,dos
11591,0,tcp,daytime,RSTO,0,0,0,0,0,106,1,dos
11592,0,tcp,private,REJ,0,0,0,0,0,273,4,dos
11593,0,udp,domain_u,SF,46,46,0,0,0,219,219,normal
11594,0,udp,private,SF,1,1,0,0,0,25,1,probe
11595,0,udp,private,SF,43,0,0,0,0,3,3,r2l
11596,0,tcp,http,SF,370,379,0,0,1,11,13,normal
11597,0,tcp,http,SF,292,675,0,0,1,20,22,normal
11598,0,tcp,private,REJ,0,0,0,0,0,293,20,dos
11599,0,tcp,http,SF,320,1269,0,0,1,4,5,normal
11600,0,tcp,http,SF,241,5165,0,0,1,2,2,normal
11601,0,tcp,http,SF,333,31171,0,0,1,2,2,normal
11602,0,tcp,http,SF,368,3641,0,0,1,6,6,normal
11603,0,tcp,http,SF,329,309,0,0,1,3,3,normal
11604,0,tcp,smtp,SF,636,326,0,0,1,1,1,normal
11605,1,tcp,smtp,SF,2599,293,0,0,1,2,2,dos
11606,0,tcp,private,REJ,0,0,0,0,0,394,1,probe
11607,0,tcp,http,SF,307,354,0,0,1,6,10,normal
11608,0,tcp,klogin,REJ,0,0,0,0,0,135,20,dos
11609,0,tcp,http,SF,198,5989,0,0,1,5,5,normal
11610,0,tcp,smtp,SF,679,334,0,0,1,1,1,normal
11611,0,udp,domain_u,SF,44,44,0,0,0,185,185,normal
11612,0,icmp,ecr_i,SF,1008,0,0,0,0,452,452,dos
11613,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11614,0,tcp,private,REJ,0,0,0,0,0,99,2,dos
11615,0,tcp,private,REJ,0,0,0,0,0,287,16,dos
11616,0,tcp,http,SF,370,520,0,0,1,16,18,normal
11617,0,tcp,http,SF,283,1814,0,0,1,6,6,normal
11618,0,tcp,smtp,SF,1043,389,0,0,1,2,2,normal
11619,0,tcp,http,SF,336,1555,0,0,1,5,5,normal
11620,7626,tcp,telnet,SF,0,44,0,0,0,1,1,dos
11621,0,tcp,private,REJ,0,0,0,0,0,244,7,dos
11622,0,tcp,private,REJ,0,0,0,0,0,171,5,dos
11623,0,tcp,http,SF,236,413,0,0,1,18,18,normal
11624,283,tcp,ftp,SF,160,597,0,0,1,1,1,r2l
11625,0,udp,private,SF,1,0,0,0,0,14,4,normal
11626,0,tcp,http,SF,334,4292,0,0,1,15,19,normal
11627,0,tcp,private,REJ,0,0,0,0,0,102,14,dos
11628,0,tcp,gopher,S0,0,0,0,0,0,138,6,dos
11629,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11630,0,tcp,http,SF,228,5210,0,0,1,10,10,normal
11631,0,tcp,http,SF,220,2604,0,0,1,20,20,normal
11632,0,tcp,printer,RSTO,0,0,0,0,0,111,9,dos
11633,0,tcp,bgp,REJ,0,0,0,0,0,202,5,dos
11634,0,tcp,http,SF,320,1515,0,0,1,10,12,normal
11635,0,tcp,http,SF,230,241,0,0,1,1,9,normal
11636,0,udp,private,SF,105,0,0,0,0,5,5,normal
11637,0,tcp,http,SF,353,1565,0,0,1,9,10,normal
11638,0,tcp,private,S0,0,0,0,0,0,140,1,dos
11639,0,tcp,ftp_data,SF,245,0,0,0,0,2,2,normal
11640,0,udp,domain_u,SF,42,42,0,0,0,3,5,normal
11641,0,tcp,domain,REJ,0,0,0,0,0,228,2,dos
11642,282,tcp,ftp,SF,164,601,0,0,1,1,1,r2l
11643,6,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
11644,1,tcp,auth,SF,13,39,0,0,0,1,2,normal
11645,282,tcp,ftp,SF,166,601,0,0,1,1,1,r2l
11646,0,tcp,kshell,REJ,0,0,0,0,0,107,6,dos
11647,0,udp,private,SF,42,0,0,0,0,5,5,r2l
11648,0,udp,private,SF,28,0,0,1,0,1,1,dos
11649,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
11650,0,tcp,pop_3,S0,0,0,0,0,0,1,1,probe
11651,0,tcp,private,S0,0,0,0,0,0,216,9,dos
11652,0,tcp,private,REJ,0,0,0,0,0,222,10,dos
11653,0,tcp,netstat,S0,0,0,0,0,0,189,19,dos
11654,0,udp,private,SF,105,146,0,0,0,4,4,normal
11655,813,tcp,http,RSTR,61504,0,0,0,1,21,21,dos
11656,0,tcp,private,REJ,0,0,0,0,0,274,12,dos
11657,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
11658,282,tcp,ftp,SF,159,597,0,0,1,1,1,r2l
11659,0,tcp,gopher,S0,0,0,0,0,0,120,9,dos
11660,0,tcp,pop_3,S0,0,0,0,0,0,1,6,probe
11661,0,tcp,auth,REJ,0,0,0,0,0,250,16,dos
11662,0,tcp,http,SF,223,2443,0,0,1,8,22,normal
11663,0,tcp,smtp,SF,656,361,0,0,1,1,1,normal
11664,0,tcp,imap4,REJ,0,0,0,0,0,2,16,probe
11665,0,tcp,http,SF,157,12382,0,0,1,7,25,normal
11666,0,tcp,private,S0,0,0,0,0,0,199,7,dos
11667,0,tcp,http,SF,266,1309,0,0,1,40,40,normal
11668,0,tcp,http,SF,287,643,0,0,1,3,3,normal
11669,0,tcp,http,SF,330,1287,0,0,1,17,20,normal
11670,0,udp,private,SF,105,0,0,0,0,1,1,normal
11671,0,tcp,imap4,REJ,0,0,0,0,0,244,7,dos
11672,0,udp,private,SF,54,54,0,0,0,511,511,normal
11673,0,tcp,telnet,SF,126,174,0,0,0,1,1,r2l
11674,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
11675,0,tcp,http,SF,351,2388,0,0,1,5,5,normal
11676,0,tcp,private,REJ,0,0,0,0,0,114,10,dos
11677,0,tcp,http,SF,233,321,0,0,1,3,3,normal
11678,0,tcp,telnet,S0,0,0,0,0,0,1,3,probe
11679,0,tcp,http,SF,305,2698,0,0,1,4,4,normal
11680,280,tcp,ftp_data,SF,283618,0,0,0,0,1,1,r2l
11681,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
11682,0,udp,other,SF,1,1,0,0,0,51,1,probe
11683,0,tcp,http,SF,325,1125,0,0,1,27,27,normal
11684,0,tcp,private,S0,0,0,0,0,0,180,17,dos
11685,0,tcp,ftp_data,SF,0,7,0,0,0,1,1,r2l
11686,0,tcp,http,SF,239,5918,0,0,1,7,7,normal
11687,281,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
11688,0,tcp,other,REJ,0,0,0,0,0,398,1,probe
11689,0,udp,domain_u,SF,45,45,0,0,0,80,160,normal
11690,0,tcp,pop_3,RSTO,0,36,0,0,1,3,2,probe
11691,0,tcp,http,S0,0,0,0,0,0,130,130,dos
11692,0,icmp,ecr_i,SF,1008,0,0,0,0,130,130,dos
11693,0,tcp,telnet,SF,126,174,0,0,0,1,1,r2l
11694,0,udp,private,SF,105,105,0,0,0,3,3,normal
11695,0,tcp,private,REJ,0,0,0,0,0,218,16,dos
11696,0,tcp,http,SF,208,606,0,0,1,39,47,normal
11697,0,tcp,private,S0,0,0,0,0,0,118,17,dos
11698,0,tcp,http,SF,252,883,0,0,1,17,18,normal
11699,0,udp,domain_u,SF,43,132,0,0,0,153,233,normal
11700,0,tcp,http,S0,0,0,0,0,0,7,7,dos
11701,0,tcp,private,REJ,0,0,0,0,0,128,9,dos
11702,0,tcp,http,SF,319,2267,0,0,1,2,2,normal
11703,0,tcp,http,SF,223,619,0,0,1,5,5,normal
11704,22,tcp,ftp,SF,241,771,0,0,1,1,1,normal
11705,0,udp,private,SF,105,146,0,0,0,1,1,normal
11706,0,tcp,private,OTH,0,0,0,0,0,1,1,probe
11707,0,udp,private,SF,54,51,0,0,0,176,176,normal
11708,0,tcp,private,REJ,0,0,0,0,0,297,8,dos
11709,0,tcp,http,SF,232,3962,0,0,1,4,4,normal
11710,0,tcp,http,SF,211,172,0,0,1,22,22,normal
11711,0,tcp,http,SF,195,4768,0,0,1,9,13,normal
11712,0,tcp,http,SF,213,3390,0,0,1,4,4,normal
11713,0,udp,domain_u,SF,29,0,0,0,0,2,1,normal
11714,4,tcp,pop_3,SF,25,93,0,0,1,1,1,r2l
11715,0,tcp,http,SF,211,1197,0,0,1,2,6,normal
11716,0,tcp,private,S0,0,0,0,0,0,220,8,dos
11717,0,tcp,csnet_ns,S0,0,0,0,0,0,274,14,dos
11718,0,tcp,http,SF,295,639,0,0,1,2,2,normal
11719,0,tcp,http,SF,215,7291,0,0,1,5,12,normal
11720,198,tcp,telnet,SF,2442,10661,0,0,1,1,1,u2r
11721,0,tcp,telnet,SF,121,174,0,0,0,1,1,r2l
11722,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
11723,812,tcp,http,RSTR,60884,1,0,0,1,48,48,dos
11724,0,tcp,auth,REJ,0,0,0,0,0,250,12,dos
11725,0,icmp,ecr_i,SF,1032,0,0,0,0,236,236,dos
11726,0,tcp,http,SF,234,1850,0,0,1,5,14,normal
11727,0,udp,domain_u,SF,43,109,0,0,0,64,144,normal
11728,0,icmp,eco_i,SF,18,0,0,0,0,1,1,probe
11729,0,udp,private,SF,55,51,0,0,0,237,237,normal
11730,0,udp,domain_u,SF,46,85,0,0,0,228,226,normal
11731,0,tcp,http,SF,54540,8314,0,0,1,3,3,dos
11732,0,tcp,http,SF,162,3433,0,0,1,2,2,normal
11733,0,tcp,http,SF,178,2742,0,0,1,1,18,normal
11734,0,tcp,finger,SF,9,179,0,0,0,1,2,normal
11735,0,tcp,private,S0,0,0,0,0,0,148,19,dos
11736,0,tcp,http,SF,220,1458,0,0,1,18,18,normal
11737,0,tcp,netbios_ns,S0,0,0,0,0,0,159,12,dos
11738,0,udp,domain_u,SF,45,45,0,0,0,108,172,normal
11739,0,tcp,private,REJ,0,0,0,0,0,120,13,dos
11740,0,icmp,eco_i,SF,10008,0,0,0,0,2,2,normal
11741,0,tcp,telnet,SF,120,174,0,0,0,1,1,r2l
11742,0,udp,domain_u,SF,42,42,0,0,0,2,3,normal
11743,0,tcp,private,REJ,0,0,0,0,0,138,15,dos
11744,0,tcp,http,SF,317,14927,0,0,1,1,1,normal
11745,0,tcp,ftp_data,SF,930,0,0,0,0,1,1,normal
11746,0,tcp,smtp,SF,1433,327,0,0,1,1,3,normal
11747,4,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
11748,0,tcp,http,SF,256,392,0,0,1,2,2,normal
11749,0,tcp,private,S0,0,0,0,0,0,138,13,dos
11750,0,tcp,http,SF,234,917,0,0,1,9,9,normal
11751,0,tcp,http,SF,204,419,0,0,1,12,14,normal
11752,0,tcp,private,REJ,0,0,0,0,0,281,11,dos
11753,0,tcp,http,SF,195,8532,0,0,1,28,30,normal
11754,75,tcp,telnet,SF,112,17216,0,0,1,1,1,normal
11755,7458,tcp,telnet,SF,0,44,0,0,0,1,1,dos
11756,801,tcp,http,RSTR,74024,0,0,0,1,21,21,dos
11757,0,tcp,ftp_data,S0,0,0,0,0,0,34,14,dos
11758,0,udp,domain_u,SF,45,81,0,0,0,353,353,normal
11759,0,tcp,private,RSTR,0,0,0,0,0,1,1,probe
11760,0,tcp,http,SF,177,1960,0,0,1,1,1,normal
11761,0,icmp,ecr_i,SF,1032,0,0,0,0,475,475,dos
11762,0,tcp,ftp_data,SF,1342,0,0,0,0,4,4,normal
11763,0,tcp,other,REJ,0,0,0,0,0,511,1,probe
11764,0,tcp,imap4,RSTO,0,44,0,0,0,2,4,probe
11765,1776,tcp,telnet,SF,3061,54942,0,0,1,1,1,r2l
11766,0,tcp,nnsp,REJ,0,0,0,0,0,141,7,dos
11767,0,udp,domain_u,SF,46,75,0,0,0,369,374,normal
11768,0,tcp,telnet,REJ,0,0,0,0,0,1,7,probe
11769,0,tcp,smtp,SF,1052,324,0,0,1,1,1,normal
11770,0,tcp,private,S0,0,0,0,0,0,204,20,dos
11771,0,tcp,http,SF,326,1650,0,0,1,4,31,normal
11772,1,tcp,smtp,SF,14537,336,0,0,1,1,2,normal
11773,0,tcp,http,SF,342,9284,0,0,1,1,1,normal
11774,4,tcp,pop_3,RSTO,0,36,0,0,1,2,6,probe
11775,0,tcp,http,SF,323,972,0,0,1,1,5,normal
11776,0,tcp,http,SF,223,285,0,0,1,17,17,normal
11777,0,tcp,http,S0,0,0,0,0,0,34,34,dos
11778,0,udp,domain_u,SF,46,46,0,0,0,179,179,normal
11779,0,tcp,private,REJ,0,0,0,0,0,275,13,dos
11780,0,udp,private,SF,1,0,0,0,0,72,6,probe
11781,0,udp,private,SF,50,0,0,0,0,3,3,r2l
11782,0,udp,other,SF,1,1,0,0,0,385,1,probe
11783,0,tcp,http,SF,196,1463,0,0,1,1,3,normal
11784,0,udp,private,SF,1,1,0,0,0,43,1,probe
11785,7388,tcp,telnet,SF,0,44,0,0,0,1,1,dos
11786,0,tcp,Z39_50,REJ,0,0,0,0,0,230,3,dos
11787,282,tcp,ftp,SF,160,599,0,0,1,1,1,r2l
11788,0,tcp,http,SF,405,633,0,0,1,26,26,normal
11789,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,normal
11790,0,tcp,imap4,S0,0,0,0,0,0,264,16,dos
11791,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
11792,0,tcp,http,SF,216,313,0,0,1,34,34,normal
11793,0,tcp,private,REJ,0,0,0,0,0,263,18,dos
11794,0,tcp,auth,S0,0,0,0,0,0,110,8,dos
11795,0,tcp,private,REJ,0,0,0,0,0,239,11,dos
11796,0,tcp,http,SF,352,821,0,0,1,1,2,normal
11797,0,tcp,http,SF,270,16465,0,0,1,16,19,normal
11798,0,tcp,smtp,SF,3022,334,0,0,1,1,1,normal
11799,0,tcp,private,REJ,0,0,0,0,0,125,15,dos
11800,0,tcp,private,S0,0,0,0,0,0,110,3,dos
11801,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11802,0,tcp,imap4,S0,0,0,0,0,0,1,1,probe
11803,0,tcp,other,REJ,0,0,0,0,0,480,1,probe
11804,0,tcp,http,SF,176,12912,0,0,1,1,1,normal
11805,0,tcp,http,SF,307,6156,0,0,1,5,5,normal
11806,5,tcp,pop_3,SF,32,93,0,0,1,1,1,r2l
11807,0,tcp,http,SF,310,1008,0,0,1,2,3,normal
11808,0,tcp,http,SF,309,2180,0,0,1,17,19,normal
11809,0,tcp,http,SF,313,5096,0,0,1,11,11,normal
11810,0,tcp,http,SF,331,7189,0,0,1,10,16,normal
11811,0,tcp,http,SF,203,321,0,0,1,33,34,normal
11812,4,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
11813,0,tcp,http,SF,210,3946,0,0,1,2,2,normal
11814,0,tcp,http,SF,304,25078,0,0,1,3,3,normal
11815,0,tcp,http,SF,208,592,0,0,1,5,5,normal
11816,0,icmp,ecr_i,SF,1032,0,0,0,0,104,104,dos
11817,0,tcp,private,REJ,0,0,0,0,0,284,2,dos
11818,0,tcp,http,SF,350,444,0,0,1,9,9,normal
11819,0,icmp,eco_i,SF,18,0,0,0,0,1,1,probe
11820,0,udp,domain_u,SF,45,45,0,0,0,197,197,normal
11821,0,tcp,http,SF,154,12888,0,0,1,1,1,normal
11822,0,tcp,http,SF,326,397,0,0,1,8,14,normal
11823,284,tcp,ftp,SF,160,597,0,0,1,1,1,r2l
11824,0,udp,private,SF,55,52,0,0,0,511,511,normal
11825,0,tcp,http,SF,280,491,0,0,1,2,2,normal
11826,0,tcp,private,REJ,0,0,0,0,0,128,1,dos
11827,0,tcp,http,SF,250,1800,0,0,1,3,3,normal
11828,0,tcp,http,SF,219,1424,0,0,1,11,11,normal
11829,0,tcp,http,SF,211,710,0,0,1,2,2,normal
11830,5,tcp,pop_3,SF,32,93,0,0,1,2,1,r2l
11831,0,icmp,ecr_i,SF,1008,0,0,0,0,176,176,dos
11832,5,tcp,pop_3,SF,28,93,0,0,1,1,1,r2l
11833,0,tcp,http,SF,206,873,0,0,1,4,4,normal
11834,0,tcp,ftp_data,SF,868,0,0,0,0,1,1,normal
11835,1,tcp,telnet,SF,124,178,0,0,0,1,1,r2l
11836,1,tcp,smtp,SF,2599,293,0,0,1,3,3,dos
11837,0,udp,private,SF,46,43,0,0,0,30,30,normal
11838,0,tcp,http,SF,291,409,0,0,1,40,40,normal
11839,280,tcp,ftp_data,SF,283618,0,0,0,0,2,2,r2l
11840,0,tcp,http,SF,248,2170,0,0,1,18,18,normal
11841,0,tcp,http,SF,237,1576,0,0,1,6,6,normal
11842,0,tcp,private,REJ,0,0,0,0,0,280,3,dos
11843,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
11844,0,tcp,other,REJ,0,0,0,0,0,490,1,probe
11845,0,icmp,ecr_i,SF,1008,0,0,0,0,407,407,dos
11846,0,tcp,http,SF,300,332,0,0,1,4,11,normal
11847,4,tcp,pop_3,SF,30,93,0,0,1,1,1,r2l
11848,0,tcp,private,S0,0,0,0,0,0,102,1,dos
11849,0,icmp,ecr_i,SF,508,0,0,0,0,511,511,dos
11850,0,tcp,smtp,SF,3219,335,0,0,1,1,2,normal
11851,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
11852,0,udp,domain_u,SF,45,129,0,0,0,143,223,normal
11853,0,tcp,bgp,REJ,0,0,0,0,0,110,13,dos
11854,0,tcp,http,SF,313,265,0,0,1,11,12,normal
11855,0,tcp,http,SF,234,3729,0,0,1,4,5,normal
11856,0,tcp,private,REJ,0,0,0,0,0,212,15,dos
11857,0,tcp,http,SF,301,1401,0,0,1,6,13,normal
11858,0,icmp,eco_i,SF,20,0,0,0,0,1,70,probe
11859,0,udp,private,SF,53,55,0,0,0,510,510,normal
11860,0,tcp,imap4,RSTO,0,44,0,0,0,2,3,probe
11861,0,tcp,http,SF,227,280,0,0,1,5,22,normal
11862,0,tcp,http,SF,334,27312,0,0,1,5,7,normal
11863,0,tcp,private,REJ,0,0,0,0,0,105,15,dos
11864,0,tcp,smtp,SF,889,339,0,0,1,1,2,normal
11865,791,tcp,http,RSTR,1024,0,0,0,1,57,57,dos
11866,0,tcp,http,SF,391,546,0,0,1,8,14,normal
11867,0,tcp,http,SF,295,6308,0,0,1,9,16,normal
11868,0,tcp,http,REJ,0,0,0,0,0,289,6,dos
11869,0,tcp,ctf,S0,0,0,0,0,0,286,11,dos
11870,1,tcp,pop_3,RSTO,0,36,0,0,1,3,4,probe
11871,0,tcp,iso_tsap,REJ,0,0,0,0,0,235,1,dos
11872,6,tcp,imap4,RSTO,0,44,0,0,0,3,11,probe
11873,0,tcp,other,REJ,0,0,0,0,0,511,1,probe
11874,0,tcp,private,REJ,0,0,0,0,0,218,7,dos
11875,1,tcp,imap4,RSTO,0,44,0,0,0,1,6,probe
11876,0,tcp,private,REJ,0,0,0,0,0,104,6,dos
11877,0,udp,private,SF,53,51,0,0,0,308,308,normal
11878,0,udp,private,SF,54,52,0,0,0,340,340,normal
11879,0,tcp,private,S0,0,0,0,0,0,218,4,dos
11880,0,tcp,http,SF,144,1679,0,0,1,2,37,normal
11881,1,tcp,smtp,SF,2599,293,0,0,1,2,2,dos
11882,0,icmp,eco_i,SF,20,0,0,0,0,1,32,probe
11883,0,icmp,ecr_i,SF,1008,0,0,0,0,428,428,dos
11884,0,tcp,other,REJ,0,0,0,0,0,511,1,probe
11885,0,tcp,http,SF,223,262,0,0,1,1,1,normal
11886,0,udp,domain_u,SF,44,76,0,0,0,196,196,normal
11887,0,icmp,ecr_i,SF,1032,0,0,0,0,375,375,dos
11888,0,tcp,http,SF,236,14949,0,0,1,1,2,normal
11889,0,tcp,private,SH,0,0,0,0,0,1,1,probe
11890,4,tcp,pop_3,SF,31,93,0,0,1,1,1,r2l
11891,0,tcp,telnet,SF,127,174,0,0,0,1,1,r2l
11892,1,tcp,smtp,SF,1378,333,0,0,1,1,2,normal
11893,0,udp,domain_u,SF,43,70,0,0,0,132,132,normal
11894,0,udp,domain_u,SF,44,135,0,0,0,133,213,normal
11895,0,udp,private,SF,105,146,0,0,0,1,1,dos
11896,0,tcp,http,SF,233,330,0,0,1,19,19,normal
11897,0,tcp,http,SF,300,1511,0,0,1,6,33,normal
11898,0,tcp,http,SF,223,4409,0,0,1,9,9,normal
11899,0,tcp,ftp_data,SF,12,0,0,0,0,2,2,r2l
11900,0,tcp,telnet,SF,123,174,0,0,0,1,1,r2l
11901,0,tcp,private,REJ,0,0,0,0,0,281,14,dos
11902,1,tcp,smtp,SF,0,84,0,0,1,1,1,normal
11903,0,tcp,telnet,S3,0,44,0,0,0,1,1,dos
11904,0,tcp,time,RSTO,0,0,0,0,0,280,9,dos
11905,0,tcp,ftp,SF,26,157,0,0,0,1,1,r2l
11906,0,tcp,http,SF,288,5467,0,0,1,19,21,normal
11907,0,tcp,http,SF,316,5916,0,0,1,4,4,normal
11908,0,tcp,http,SF,217,430,0,0,1,11,11,normal
11909,281,tcp,ftp,SF,162,599,0,0,1,1,1,r2l
11910,0,tcp,http,SF,256,1137,0,0,1,3,5,normal
11911,0,tcp,private,REJ,0,0,0,0,0,241,12,dos
11912,0,udp,domain_u,SF,44,44,0,0,0,30,110,normal
11913,1,tcp,smtp,SF,2599,293,0,0,1,2,2,dos
11914,0,icmp,urp_i,SF,36,0,0,0,0,1,1,normal
11915,1,tcp,smtp,SF,1975,406,0,0,1,1,4,normal
11916,0,udp,private,SF,105,147,0,0,0,1,1,normal
11917,0,tcp,private,RSTR,0,0,0,0,0,1,1,probe
11918,0,tcp,http,SF,297,392,0,0,1,8,10,normal
11919,0,tcp,daytime,RSTO,0,0,0,0,0,274,9,dos
11920,281,tcp,ftp,SF,163,599,0,0,1,1,1,r2l
11921,0,tcp,http,SF,270,3889,0,0,1,1,24,normal
11922,0,tcp,courier,REJ,0,0,0,0,0,101,10,dos
11923,0,udp,domain_u,SF,44,115,0,0,0,4,10,normal
11924,0,tcp,private,S0,0,0,0,0,0,135,14,dos
11925,0,tcp,ftp_data,SF,7658,0,0,0,0,2,2,normal
11926,0,tcp,private,REJ,0,0,0,0,0,147,20,dos
11927,0,udp,other,SF,1,0,0,0,0,119,6,normal
11928,0,tcp,telnet,S0,0,0,0,0,0,72,72,dos
11929,0,tcp,private,REJ,0,0,0,0,0,206,1,dos
11930,0,tcp,http,S0,0,0,0,0,0,119,119,dos
11931,0,tcp,http,SF,306,2264,0,0,1,3,3,normal
11932,0,tcp,http,SF,241,2655,0,0,1,17,17,normal
11933,1021,tcp,http,RSTR,6864,0,0,0,1,77,77,dos
11934,0,tcp,ftp_data,SF,12,0,0,0,0,1,1,r2l
11935,0,tcp,http,SF,315,417,0,0,1,12,12,normal
